avg,unknown
26.72000000000001,6.680000000000002
26.88,6.72
26.4,6.6
26.56,6.64
26.8,6.7
26.8,6.7
26.56,6.64
26.32,6.58
26.4,6.6
26.480000000000004,6.620000000000001
26.96,6.74
26.96,6.74
26.4,6.6
26.4,6.6
26.64,6.66
27.04,6.76
27.04,6.76
26.8,6.7
26.64,6.66
26.64,6.66
27.2,6.8
27.120000000000005,6.780000000000001
27.04,6.76
27.04,6.76
27.12,6.78
27.04,6.76
27.04,6.76
27.2,6.8
26.8,6.7
26.8,6.7
26.72,6.68
26.8,6.7
26.72,6.68
26.8,6.7
27.04,6.76
26.72,6.68
26.64,6.66
26.8,6.7
27.04,6.76
26.56,6.64
26.56,6.64
26.88,6.72
26.8,6.7
27.04,6.76
27.12,6.78
27.12,6.78
26.64,6.66
26.88,6.72
26.88,6.72
26.72,6.68
26.4,6.6
26.4,6.6
26.64,6.66
26.72,6.68
26.88,6.72
26.88,6.72
26.88,6.72
25.92,6.48
26.48,6.62
26.72,6.68
26.72,6.68
26.64,6.66
26.72,6.68
26.32,6.58
26.0,6.5
27.2,6.8
27.04,6.76
26.64,6.66
26.08000000000001,6.520000000000002
26.08,6.52
26.160000000000004,6.540000000000001
26.56,6.64
26.96,6.74
26.64,6.66
26.56,6.64
26.64,6.66
26.88,6.72
26.88,6.72
26.96,6.74
26.96,6.74
26.64,6.66
26.4,6.6
26.4,6.6
26.4,6.6
26.64,6.66
26.64,6.66
26.24,6.56
26.4,6.6
26.64,6.66
26.8,6.7
26.8,6.7
26.88,6.72
26.64,6.66
26.64,6.66
26.56,6.64
26.56,6.64
26.4,6.6
26.56,6.64
26.24,6.56
26.32,6.58
26.56,6.64
26.72,6.68
26.72,6.68
26.56,6.64
26.8,6.7
26.96,6.74
27.12,6.78
26.8,6.7
26.64,6.66
26.56,6.64
27.04,6.76
27.12,6.78
26.88,6.72
26.72,6.68
26.72,6.68
26.88,6.72
26.8,6.7
26.96,6.74
26.72,6.68
26.480000000000004,6.620000000000001
26.72,6.68
26.96,6.74
26.8,6.7
27.12,6.78
27.04,6.76
26.88,6.72
27.2,6.8
27.36,6.84
27.12,6.78
26.96,6.74
27.04,6.76
26.8,6.7
27.04,6.76
26.96,6.74
26.96,6.74
26.88,6.72
26.8,6.7
26.88,6.72
26.96,6.74
26.96,6.74
26.88,6.72
26.96,6.74
26.8,6.7
26.8,6.7
26.88,6.72
26.96,6.74
26.8,6.7
26.8,6.7
26.64,6.66
26.8,6.7
26.72,6.68
26.72,6.68
26.96,6.74
26.8,6.7
26.8,6.7
26.96,6.74
27.12,6.78
27.12,6.78
26.88,6.72
27.04,6.76
26.88,6.72
26.88,6.72
26.8,6.7
26.4,6.6
26.4,6.6
26.32,6.58
26.4,6.6
26.72,6.68
26.56,6.64
26.72,6.68
27.04,6.76
26.88,6.72
26.88,6.72
27.2,6.8
27.12,6.78
26.8,6.7
27.2,6.8
27.04,6.76
26.72,6.68
27.28,6.82
27.28,6.82
26.72,6.68
26.8,6.7
26.96,6.74
26.64,6.66
26.800000000000004,6.700000000000001
26.88,6.72
26.72,6.68
26.64,6.66
26.8,6.7
26.72,6.68
26.56,6.64
26.48,6.62
26.24,6.56
26.32,6.58
26.56,6.64
26.72,6.68
26.480000000000004,6.620000000000001
26.480000000000004,6.620000000000001
26.56,6.64
26.8,6.7
26.8,6.7
26.8,6.7
26.8,6.7
26.4,6.6
26.64,6.66
26.72,6.68
26.72,6.68
26.56,6.64
26.56,6.64
26.480000000000004,6.620000000000001
26.4,6.6
26.64,6.66
26.8,6.7
26.72,6.68
26.64,6.66
26.64,6.66
26.64,6.66
27.04,6.76
26.8,6.7
26.72,6.68
26.64,6.66
26.72,6.68
26.88,6.72
26.72,6.68
26.88,6.72
26.56,6.64
26.8,6.7
27.04,6.76
26.72,6.68
26.8,6.7
26.56,6.64
26.56,6.64
26.4,6.6
26.88,6.72
26.48,6.62
26.24,6.56
26.72,6.68
26.72,6.68
26.48,6.62
26.64,6.66
26.8,6.7
26.4,6.6
26.64,6.66
26.72,6.68
26.4,6.6
26.32,6.58
26.88,6.72
26.88,6.72
26.64,6.66
26.72,6.68
26.88,6.72
26.88,6.72
26.8,6.7
27.04,6.76
26.56,6.64
26.48,6.62
26.64,6.66
26.40000000000001,6.600000000000002
26.4,6.6
26.56,6.64
26.64,6.66
26.4,6.6
26.64,6.66
26.480000000000004,6.620000000000001
26.480000000000004,6.620000000000001
26.72,6.68
26.72,6.68
26.64,6.66
26.24,6.56
26.160000000000004,6.540000000000001
26.56,6.64
26.8,6.7
26.72,6.68
26.480000000000004,6.620000000000001
26.56,6.64
26.48,6.62
26.8,6.7
26.8,6.7
26.56,6.64
26.480000000000004,6.620000000000001
26.64,6.66
26.88,6.72
26.88,6.72
26.480000000000004,6.620000000000001
26.72,6.68
27.04,6.76
26.72,6.68
26.88,6.72
26.8,6.7
26.72,6.68
26.56,6.64
27.12,6.78
26.96,6.74
26.8,6.7
26.72,6.68
26.56,6.64
26.72,6.68
26.64,6.66
26.72,6.68
26.4,6.6
26.480000000000004,6.620000000000001
26.56,6.64
26.8,6.7
26.8,6.7
26.24,6.56
26.56,6.64
26.56,6.64
26.88,6.72
26.72,6.68
26.56,6.64
26.56,6.64
26.56,6.64
26.96,6.74
26.72,6.68
26.72,6.68
26.56,6.64
26.8,6.7
26.88,6.72
26.8,6.7
26.48,6.62
26.56,6.64
26.480000000000004,6.620000000000001
26.56,6.64
26.48,6.62
26.24,6.56
26.32,6.58
26.64,6.66
26.96,6.74
26.88,6.72
26.8,6.7
26.72,6.68
26.8,6.7
26.8,6.7
26.64,6.66
26.48,6.62
26.64,6.66
26.56,6.64
26.8,6.7
26.72,6.68
26.56,6.64
26.8,6.7
26.88,6.72
26.72,6.68
26.64,6.66
26.24,6.56
26.160000000000004,6.540000000000001
26.64,6.66
26.4,6.6
26.0,6.5
26.480000000000004,6.620000000000001
26.64,6.66
26.56,6.64
26.96,6.74
26.96,6.74
26.64,6.66
26.72,6.68
26.96,6.74
26.64,6.66
26.480000000000004,6.620000000000001
26.4,6.6
26.4,6.6
26.4,6.6
26.24,6.56
26.64,6.66
26.64,6.66
26.64,6.66
26.72,6.68
26.56,6.64
26.72,6.68
26.72,6.68
26.8,6.7
26.480000000000004,6.620000000000001
26.32,6.58
26.08,6.52
26.0,6.5
26.72,6.68
26.72,6.68
26.56,6.64
26.64,6.66
26.64,6.66
26.72,6.68
27.04,6.76
26.96,6.74
26.32,6.58
26.56,6.64
26.56,6.64
26.56,6.64
26.480000000000004,6.620000000000001
26.480000000000004,6.620000000000001
26.32,6.58
26.48,6.62
26.64,6.66
26.160000000000004,6.540000000000001
26.32,6.58
26.64,6.66
26.72,6.68
26.8,6.7
26.64,6.66
26.64,6.66
26.480000000000004,6.620000000000001
24.96,6.24
23.44,5.86
17.68,4.42
