/ GET,avg
152.25574712643677,152.25574712643677
152.25574712643677,152.25574712643677
153.845579793341,153.845579793341
153.845579793341,153.845579793341
153.4116972477064,153.4116972477064
200.89820359281438,200.89820359281438
200.89820359281438,200.89820359281438
202.73592814371258,202.73592814371258
202.73592814371258,202.73592814371258
209.0753920386007,209.0753920386007
208.97030303030306,208.97030303030306
208.97030303030306,208.97030303030306
202.79032258064515,202.79032258064515
202.79032258064515,202.79032258064515
152.24655172413793,152.24655172413793
156.1198156682028,156.1198156682028
156.1198156682028,156.1198156682028
155.7865362485616,155.7865362485616
153.45857307249713,153.45857307249713
153.45857307249713,153.45857307249713
148.87398843930634,148.87398843930634
148.87398843930634,148.87398843930634
143.61353211009174,143.61353211009174
182.50531914893617,182.50531914893617
182.50531914893617,182.50531914893617
180.10166468489894,180.10166468489894
180.10166468489894,180.10166468489894
183.60179640718565,183.60179640718565
191.53102625298328,191.53102625298328
191.53102625298328,191.53102625298328
193.397466827503,193.397466827503
193.397466827503,193.397466827503
148.89549653579675,148.89549653579675
157.40993071593533,157.40993071593533
157.40993071593533,157.40993071593533
198.55005959475565,198.55005959475565
256.1101376720901,256.1101376720901
256.1101376720901,256.1101376720901
260.9435382685069,260.9435382685069
260.9435382685069,260.9435382685069
269.49182389937107,269.49182389937107
266.4861982434128,266.4861982434128
266.4861982434128,266.4861982434128
212.51883353584446,212.51883353584446
203.5981818181818,203.5981818181818
203.5981818181818,203.5981818181818
202.23192771084337,202.23192771084337
202.23192771084337,202.23192771084337
223.4926829268293,223.4926829268293
