/ GET,/product/{id} && GET,avg
348.0756865371735,,348.0756865371735
348.0756865371735,,348.0756865371735
342.354096140826,,342.354096140826
342.354096140826,,342.354096140826
356.60545575515636,,356.60545575515636
365.79504353650367,,365.79504353650367
365.79504353650367,,365.79504353650367
340.28093645484955,,340.28093645484955
340.28093645484955,,340.28093645484955
344.6004641909814,,344.6004641909814
344.6004641909815,,344.6004641909815
344.6004641909815,,344.6004641909815
340.20702341137127,,340.20702341137127
340.20702341137127,,340.20702341137127
361.4912516823688,,361.4912516823688
361.4912516823688,,361.4912516823688
350.1819705093834,,350.1819705093834
339.9138162307176,,339.9138162307176
339.9138162307176,,339.9138162307176
347.607697501688,,347.607697501688
347.607697501688,,347.607697501688
344.94749485243653,,344.94749485243653
342.74932065217394,,342.74932065217394
342.74932065217394,,342.74932065217394
348.5987196765499,,348.5987196765499
348.5987196765499,,348.5987196765499
339.3554817275747,,339.3554817275747
327.65302727877577,,327.65302727877577
327.65302727877577,,327.65302727877577
332.0006697923644,,332.0006697923644
332.0006697923644,,332.0006697923644
348.6371562709591,,348.6371562709591
348.6371562709591,,348.6371562709591
344.5657894736842,,344.5657894736842
344.5657894736842,,344.5657894736842
350.80170648464167,,350.80170648464167
360.51371742112485,,360.51371742112485
360.51371742112485,,360.51371742112485
353.84996582365005,,353.84996582365005
353.84996582365005,,353.84996582365005
358.61237458193983,,358.61237458193983
361.76402974983097,,361.76402974983097
361.76402974983097,,361.76402974983097
339.32520053475935,,339.32520053475935
339.32520053475935,,339.32520053475935
341.17992047713716,,341.17992047713716
342.6890530557421,,342.6890530557421
342.6890530557421,,342.6890530557421
335.68787675820494,,335.68787675820494
335.68787675820494,,335.68787675820494
340.6379425517702,,340.6379425517702
346.55886287625424,,346.55886287625424
346.55886287625424,,346.55886287625424
336.08653198653195,,336.08653198653195
336.08653198653195,,336.08653198653195
357.54768392370573,,357.54768392370573
357.54768392370573,,357.54768392370573
360.358923658872,,360.358923658872
354.50242541451746,,354.50242541451746
354.50242541451746,,354.50242541451746
367.10622462787546,,367.10622462787546
367.10622462787546,,367.10622462787546
362.7673634524612,,362.7673634524612
354.8320895522388,,354.8320895522388
354.8320895522388,,354.8320895522388
389.9737569060773,,389.9737569060773
389.9737569060773,,389.9737569060773
378.311327077748,,378.311327077748
364.80398899587345,,364.80398899587345
364.80398899587345,,364.80398899587345
388.33160109511533,,388.33160109511533
388.3316010951154,,388.3316010951154
379.72140192968436,,379.72140192968436
368.55328719723184,,368.55328719723184
368.55328719723184,,368.55328719723184
398.68601398601396,,398.68601398601396
398.68601398601396,,398.68601398601396
385.5556701030928,,385.5556701030928
365.41964285714283,,365.41964285714283
365.41964285714283,,365.41964285714283
371.07510288065845,,371.07510288065845
371.07510288065845,,371.07510288065845
343.49557823129254,,343.49557823129254
343.49557823129254,,343.49557823129254
343.281990521327,,343.281990521327
348.8659932659932,,348.8659932659932
348.8659932659932,,348.8659932659932
317.5661569148936,,317.5661569148936
317.5661569148936,,317.5661569148936
364.69801641586866,,364.69801641586866
373.387323943662,,373.387323943662
373.387323943662,,373.387323943662
401.59743954480797,,401.59743954480797
401.59743954480797,,401.59743954480797
404.5140548137737,,404.5140548137737
408.48273431994363,,408.48273431994363
408.48273431994363,,408.48273431994363
401.73177636234954,,401.73177636234954
401.73177636234954,,401.73177636234954
405.6539816772374,,405.6539816772374
412.660324171952,,412.660324171952
412.660324171952,,412.660324171952
355.2221108884436,,355.2221108884436
355.2221108884436,,355.2221108884436
356.59939959973315,,356.59939959973315
356.59939959973315,,356.59939959973315
356.59939959973315,,356.59939959973315
349.9542703429724,,349.9542703429724
349.9542703429724,,349.9542703429724
383.4164374140302,,383.4164374140302
383.4164374140302,,383.4164374140302
380.9492803289925,,380.9492803289925
376.6902136457615,,376.6902136457615
376.6902136457615,,376.6902136457615
406.7598176718093,,406.7598176718093
406.7598176718093,,406.7598176718093
389.5344827586207,,389.5344827586207
368.73263888888886,,368.73263888888886
368.73263888888886,,368.73263888888886
374.24285714285713,,374.24285714285713
374.24285714285713,,374.24285714285713
358.2167011732229,,358.2167011732229
339.2841677943166,,339.2841677943166
339.2841677943166,,339.2841677943166
374.0616391184573,,374.0616391184573
374.0616391184573,,374.0616391184573
356.4659559834938,,356.4659559834938
343.34814814814814,,343.34814814814814
343.34814814814814,,343.34814814814814
356.80370370370366,,356.80370370370366
356.80370370370366,,356.80370370370366
355.58888888888885,,355.58888888888885
355.58888888888885,,355.58888888888885
361.4822360666779,,361.4822360666779
361.9144781144781,,361.9144781144781
361.9144781144781,,361.9144781144781
326.4856952761144,,326.4856952761144
326.4856952761144,,326.4856952761144
340.8170894526035,,340.8170894526035
357.30608108108106,,357.30608108108106
357.30608108108106,,357.30608108108106
347.2415426251691,,347.2415426251691
347.2415426251691,,347.2415426251691
365.49454297407914,,365.49454297407914
381.5820124052378,,381.5820124052378
381.5820124052378,,381.5820124052378
384.00347222222223,,384.00347222222223
384.00347222222223,,384.00347222222223
384.4495569188821,,384.4495569188821
387.37837837837844,,387.37837837837844
387.37837837837844,,387.37837837837844
350.6105407255305,,350.6105407255305
350.6105407255305,,350.6105407255305
350.29027777777776,,350.29027777777776
356.81497948016414,,356.81497948016414
356.81497948016414,,356.81497948016414
321.4388777555111,,321.4388777555111
321.4388777555111,,321.4388777555111
354.7094796475814,,354.7094796475814
354.7094796475814,,354.7094796475814
357.12947303916513,,357.12947303916513
354.2088477366255,,354.2088477366255
354.2088477366255,,354.2088477366255
398.1020979020979,,398.1020979020979
398.1020979020979,,398.1020979020979
399.92957252978283,,399.92957252978283
393.5646521433591,,393.5646521433591
393.5646521433591,,393.5646521433591
394.6173576950106,,394.6173576950106
394.6173576950106,,394.6173576950106
374.37752261656226,,374.37752261656226
356.9072581339912,,356.9072581339912
356.9072581339912,,356.9072581339912
402.7345588235294,,402.7345588235294
402.7345588235294,,402.7345588235294
394.9883381924198,,394.9883381924198
403.2735314932767,,403.2735314932767
403.2735314932767,,403.2735314932767
412.3013456090651,,412.3013456090651
412.3013456090651,,412.3013456090651
415.1720314735336,,415.1720314735336
415.1720314735336,,415.1720314735336
