Unnamed: 0,count
2865,70.2
2866,63.75
2867,67.1
2868,67.75
2869,69.0
2870,66.65
2871,65.15
2872,66.85
2873,69.65
2874,69.65
2875,74.55
2876,73.6
2877,68.9
2878,71.7
2879,67.95
2880,66.25
2881,69.85
2882,69.0
2883,69.35
2884,71.55
2885,73.8
2886,74.65
2887,69.3
2888,70.1
2889,72.3
2890,66.65
2891,69.45
2892,69.45
2893,69.85
2894,67.95
2895,69.65
2896,66.85
2897,70.8
2898,73.15
2899,69.75
2900,69.65
2901,68.7
2902,70.9
2903,71.15
2904,72.3
2905,71.7
2906,72.1
2907,68.7
2908,71.25
2909,77.25
2910,70.8
2911,66.35
2912,73.05
2913,68.7
2914,76.5
2915,75.1
2916,66.0
2917,74.35
2918,75.95
2919,73.9
2920,75.75
2921,66.85
2922,64.2
2923,70.9
2924,75.3
2925,76.35
2926,74.25
2927,76.35
2928,69.85
2929,73.4
2930,76.5
2931,71.55
2932,73.05
2933,68.7
2934,73.6
2935,71.65
2936,68.25
2937,67.4
2938,74.15
2939,67.95
2940,73.5
2941,73.05
2942,72.4
2943,75.1
2944,72.65
2945,67.2
2946,73.25
2947,73.5
2948,71.25
2949,70.2
2950,72.3
2951,75.0
2952,78.2
2953,72.75
2954,72.5
2955,70.9
2956,74.9
2957,65.9
2958,71.55
2959,72.3
2960,78.8
2961,73.4
2962,73.6
2963,75.3
2964,71.55
2965,75.75
2966,70.6
2967,71.15
2968,73.5
2969,78.5
2970,81.6
2971,72.1
2972,73.15
2973,76.5
2974,70.8
2975,82.65
2976,77.25
2977,76.25
2978,72.4
2979,77.1
2980,70.8
2981,74.35
2982,74.55
2983,75.1
2984,75.4
2985,74.35
2986,73.6
2987,75.75
2988,75.1
2989,67.75
2990,76.5
2991,73.8
2992,73.8
2993,73.15
2994,73.6
2995,73.4
2996,73.15
2997,72.65
2998,73.6
2999,70.6
3000,76.35
3001,78.6
3002,75.5
3003,76.7
3004,64.75
3005,77.75
3006,70.05
3007,73.15
3008,73.15
3009,75.95
3010,70.5
3011,76.25
3012,70.9
3013,72.65
3014,71.7
3015,76.25
3016,70.9
3017,69.0
3018,71.9
3019,68.7
3020,78.95
3021,74.35
3022,73.15
3023,74.35
3024,76.25
3025,77.85
3026,78.1
3027,70.2
3028,78.4
3029,74.65
3030,78.6
3031,73.9
3032,70.95
3033,70.05
3034,71.15
3035,81.15
3036,76.9
3037,75.95
3038,75.0
3039,70.9
3040,71.7
3041,74.35
3042,69.65
3043,81.9
3044,72.65
3045,79.25
3046,73.05
3047,75.75
3048,73.6
3049,67.0
3050,78.95
3051,72.1
3052,71.35
3053,70.4
3054,68.6
3055,79.35
3056,71.9
3057,69.75
3058,71.55
3059,66.65
3060,74.0
3061,68.7
3062,73.8
3063,72.3
3064,69.45
3065,72.3
3066,63.65
3067,70.6
3068,64.55
3069,72.0
3070,74.75
3071,66.35
3072,70.8
3073,73.5
3074,69.3
3075,75.6
3076,77.25
3077,71.7
3078,68.7
3079,71.55
3080,74.0
3081,68.5
3082,68.25
3083,65.9
3084,64.95
3085,70.5
3086,69.45
3087,70.1
3088,72.3
3089,72.0
3090,68.7
3091,69.65
3092,66.75
3093,70.1
3094,73.5
3095,65.25
3096,65.7
3097,68.6
3098,65.5
3099,63.65
3100,71.35
3101,75.95
3102,73.05
3103,67.95
3104,69.1
3105,75.1
3106,70.1
3107,67.5
3108,67.85
3109,68.25
3110,68.35
3111,67.4
3112,63.75
3113,60.7
3114,65.15
3115,65.15
3116,69.75
3117,66.65
3118,67.5
3119,71.65
3120,70.1
3121,71.15
3122,62.4
3123,70.6
3124,69.45
3125,74.55
3126,73.05
3127,69.1
3128,67.95
3129,66.65
3130,73.6
3131,69.65
3132,66.65
3133,75.1
3134,69.35
3135,70.9
3136,71.15
3137,69.65
3138,69.75
3139,68.25
3140,69.35
3141,72.85
3142,68.6
3143,65.25
3144,65.25
3145,73.6
3146,67.6
3147,71.35
3148,74.35
3149,69.0
3150,71.55
3151,65.9
3152,64.95
3153,66.65
3154,61.65
3155,70.1
3156,69.85
3157,67.2
3158,67.95
3159,65.9
3160,71.35
3161,66.65
3162,64.75
3163,72.3
3164,63.25
3165,67.2
3166,68.7
3167,61.65
3168,62.9
3169,67.2
3170,71.35
3171,61.65
3172,63.05
3173,62.15
3174,61.85
3175,65.3
3176,68.7
3177,61.3
3178,64.2
3179,65.5
3180,68.6
3181,67.0
3182,65.9
3183,66.65
3184,67.95
3185,69.3
3186,64.5
3187,64.75
3188,63.65
3189,61.3
3190,66.1
3191,65.9
3192,67.2
3193,66.25
3194,65.9
3195,69.65
3196,62.4
3197,66.65
3198,67.6
3199,66.1
3200,69.35
3201,66.65
3202,63.45
3203,63.75
3204,69.35
3205,62.95
3206,63.8
3207,60.7
3208,67.4
3209,65.25
3210,70.95
3211,62.2
3212,60.9
3213,65.25
3214,61.35
3215,64.2
3216,60.7
3217,62.6
3218,65.15
3219,59.5
3220,73.25
3221,58.75
3222,62.95
3223,65.15
3224,56.5
3225,62.95
3226,63.25
3227,59.85
3228,69.45
3229,67.5
3230,67.1
3231,57.9
3232,65.15
3233,69.45
3234,60.9
3235,70.1
3236,65.7
3237,63.75
3238,65.15
3239,58.75
3240,66.75
3241,62.2
3242,60.25
3243,62.9
3244,64.5
3245,64.55
3246,65.15
3247,64.4
3248,62.2
3249,58.25
3250,65.6
3251,62.4
3252,53.55
3253,58.1
3254,61.65
3255,58.45
3256,59.5
3257,58.1
3258,66.45
3259,63.05
3260,62.15
3261,62.5
3262,61.75
3263,57.9
3264,58.35
3265,66.1
3266,58.45
3267,59.2
3268,54.5
3269,58.1
3270,63.8
3271,59.4
3272,66.35
3273,58.45
3274,61.85
3275,61.85
3276,64.0
3277,56.75
3278,60.25
3279,58.45
3280,60.15
3281,61.3
3282,60.25
3283,62.6
3284,58.45
3285,62.4
3286,62.05
3287,65.15
3288,56.95
3289,55.25
3290,61.75
3291,59.75
3292,60.55
3293,55.35
3294,61.65
3295,57.6
3296,53.1
3297,56.95
3298,60.55
3299,59.5
3300,60.25
3301,63.8
3302,59.75
3303,52.35
3304,59.5
3305,61.3
3306,58.25
3307,54.15
3308,56.75
3309,54.9
3310,60.15
3311,55.0
3312,53.85
3313,53.85
3314,52.35
3315,62.05
3316,53.85
3317,53.1
3318,53.95
3319,56.5
3320,57.6
3321,52.7
3322,58.85
3323,54.3
3324,57.5
3325,57.35
3326,59.0
3327,56.95
3328,59.5
3329,60.15
3330,49.6
3331,53.4
3332,59.85
3333,57.35
3334,56.0
3335,56.85
3336,58.45
3337,61.35
3338,55.8
3339,56.5
3340,59.4
3341,57.35
3342,53.2
3343,52.7
3344,55.05
3345,56.2
3346,60.9
3347,51.5
3348,59.5
3349,56.0
3350,59.6
3351,52.35
3352,56.0
3353,59.95
3354,56.0
3355,59.4
3356,52.35
3357,50.75
3358,55.45
3359,59.5
3360,54.9
3361,51.5
3362,56.0
3363,53.45
3364,59.2
3365,53.1
3366,52.6
3367,49.5
3368,57.25
3369,62.2
3370,54.9
3371,55.8
3372,58.65
3373,60.7
3374,50.45
3375,53.45
3376,53.85
3377,53.4
3378,58.35
3379,49.6
3380,52.8
3381,52.05
3382,50.75
3383,57.15
3384,54.7
3385,50.55
3386,55.75
3387,50.85
3388,61.1
3389,51.3
3390,53.2
3391,58.85
3392,57.5
3393,52.35
3394,50.45
3395,54.3
3396,51.2
3397,49.6
3398,54.5
3399,52.25
3400,59.4
3401,58.75
3402,54.3
3403,57.7
3404,53.85
3405,52.35
3406,50.0
3407,49.9
3408,55.25
3409,54.5
3410,55.25
3411,50.1
3412,50.95
3413,53.55
3414,51.1
3415,52.35
3416,50.25
3417,45.85
3418,55.45
3419,50.75
3420,51.7
3421,50.0
3422,51.85
3423,51.7
3424,55.25
3425,49.7
3426,48.95
3427,49.6
3428,52.25
3429,48.0
3430,55.75
3431,50.25
3432,49.6
3433,49.7
3434,43.2
3435,51.95
3436,57.5
3437,50.55
3438,49.9
3439,49.5
3440,50.1
3441,47.75
3442,48.95
3443,50.95
3444,48.85
3445,53.85
3446,46.15
3447,42.85
3448,51.1
3449,47.65
3450,59.4
3451,49.7
3452,46.3
3453,56.4
3454,48.75
3455,55.25
3456,50.25
3457,48.85
3458,53.4
3459,48.75
3460,51.95
3461,57.7
3462,51.7
3463,49.6
3464,51.2
3465,53.95
3466,50.75
3467,46.5
3468,49.6
3469,46.9
3470,53.1
3471,56.2
3472,48.4
3473,56.1
3474,44.65
3475,50.55
3476,48.5
3477,48.1
3478,54.5
3479,56.0
3480,49.7
3481,49.35
3482,50.85
3483,53.85
3484,53.75
3485,49.6
3486,49.5
3487,50.25
3488,51.6
3489,50.0
3490,53.1
3491,45.45
3492,49.6
3493,45.0
3494,45.0
3495,53.2
3496,42.55
3497,44.65
3498,51.95
3499,51.7
3500,50.25
3501,47.65
3502,44.65
3503,51.2
3504,51.1
3505,46.3
3506,47.0
3507,49.7
3508,53.55
3509,45.45
3510,46.9
3511,45.45
3512,49.7
3513,54.7
3514,50.1
3515,46.7
3516,50.0
3517,51.3
3518,52.8
3519,50.25
3520,49.5
3521,49.6
3522,50.1
3523,48.95
3524,45.4
3525,51.1
3526,48.5
3527,52.8
3528,49.9
3529,48.1
3530,53.55
3531,54.7
3532,50.25
3533,44.45
3534,50.45
3535,56.1
3536,48.6
3537,52.25
3538,52.45
3539,44.7
3540,49.6
3541,46.5
3542,48.2
3543,50.1
3544,49.25
3545,47.65
3546,45.95
3547,47.65
3548,45.4
3549,43.85
3550,48.6
3551,45.1
3552,46.3
3553,53.2
3554,46.6
3555,48.2
3556,47.45
3557,51.6
3558,47.65
3559,48.85
3560,53.55
3561,47.35
3562,59.4
3563,45.85
3564,46.9
3565,40.3
3566,42.85
3567,47.25
3568,47.05
3569,40.65
3570,45.45
3571,48.85
3572,49.25
3573,41.7
3574,43.3
3575,49.25
3576,49.6
3577,45.4
3578,40.3
3579,45.0
3580,50.1
3581,43.7
3582,43.85
3583,47.65
3584,44.65
3585,45.95
3586,46.25
3587,53.0
3588,46.6
3589,51.85
3590,45.4
3591,45.4
3592,42.95
3593,45.1
3594,41.6
3595,41.8
3596,47.45
3597,44.8
3598,45.85
3599,45.1
0,54.3
1,60.25
2,58.1
3,59.5
4,51.3
5,67.4
6,56.95
7,52.35
8,60.6
9,54.3
10,54.7
11,58.45
12,57.25
13,62.2
14,53.0
15,51.95
16,52.05
17,50.25
18,58.75
19,48.85
20,59.5
21,53.85
22,52.8
23,51.85
24,48.5
25,53.85
26,57.15
27,49.9
28,59.2
29,56.1
30,57.5
31,53.4
32,58.0
33,54.7
34,53.2
35,54.3
36,61.65
37,61.45
38,63.75
39,59.2
40,58.65
41,57.35
42,52.35
43,58.0
44,50.45
45,51.3
46,54.15
47,52.7
48,62.95
49,55.25
50,60.9
51,54.15
52,51.7
53,50.85
54,49.6
55,50.0
56,51.7
57,55.65
58,59.5
59,48.6
60,51.7
61,57.9
62,56.1
63,58.35
64,60.15
65,61.75
66,55.75
67,53.1
68,55.75
69,55.45
70,55.35
71,53.95
72,54.9
73,59.6
74,51.5
75,57.5
76,56.4
77,58.25
78,53.85
79,56.0
80,58.75
81,60.15
82,54.5
83,54.7
84,53.1
85,58.1
86,55.25
87,54.15
88,54.5
89,55.25
90,61.0
91,54.3
92,49.9
93,56.0
94,54.3
95,58.75
96,52.8
97,54.5
98,54.9
99,57.35
100,61.45
101,60.6
102,57.35
103,56.2
104,51.3
105,59.4
106,55.75
107,54.2
108,56.75
109,54.5
110,56.85
111,58.25
112,60.6
113,56.1
114,56.85
115,60.9
116,57.6
117,55.0
118,58.25
119,54.5
120,56.55
121,59.2
122,54.2
123,60.15
124,59.0
125,59.2
126,56.4
127,64.5
128,56.4
129,62.2
130,57.6
131,58.35
132,53.85
133,60.25
134,61.3
135,54.9
136,57.35
137,54.5
138,50.55
139,55.75
140,55.75
141,55.05
142,54.6
143,57.35
144,54.15
145,53.45
146,53.85
147,50.85
148,60.9
149,53.45
150,59.85
151,56.85
152,55.45
153,55.05
154,55.65
155,69.3
156,56.1
157,57.35
158,53.2
159,56.1
160,60.7
161,61.3
162,52.7
163,60.9
164,58.25
165,57.35
166,59.5
167,50.1
168,55.25
169,49.5
170,55.25
171,58.0
172,50.35
173,53.1
174,60.55
175,61.65
176,59.95
177,53.1
178,58.75
179,56.0
180,55.25
181,60.6
182,48.95
183,58.45
184,55.75
185,54.6
186,58.1
187,53.1
188,59.75
189,58.25
190,55.75
191,55.8
192,57.15
193,62.6
194,50.95
195,55.05
196,58.45
197,58.1
198,55.65
199,55.65
200,58.25
201,69.85
202,58.75
203,59.6
204,69.0
205,56.1
206,54.5
207,57.9
208,49.15
209,51.3
210,53.75
211,57.6
212,56.1
213,55.45
214,54.15
215,54.15
216,58.35
217,53.0
218,63.65
219,56.75
220,58.1
221,56.75
222,53.85
223,57.6
224,58.1
225,57.35
226,65.15
227,55.75
228,59.95
229,51.95
230,52.45
231,52.8
232,48.85
233,57.7
234,55.25
235,50.25
236,59.5
237,52.25
238,55.0
239,50.75
240,50.35
241,61.45
242,47.8
243,51.3
244,53.95
245,55.8
246,62.95
247,60.7
248,58.85
249,58.45
250,57.7
251,64.75
252,60.55
253,64.2
254,59.85
255,64.1
256,59.85
257,57.6
258,57.7
259,60.55
260,59.5
261,61.35
262,59.6
263,60.7
264,59.1
265,67.5
266,63.8
267,55.8
268,57.25
269,56.55
270,57.5
271,50.55
272,53.2
273,56.4
274,56.75
275,60.55
276,58.75
277,57.7
278,54.5
279,51.7
280,58.45
281,51.6
282,58.45
283,60.9
284,63.8
285,63.35
286,64.2
287,64.5
288,64.0
289,61.75
290,60.9
291,57.5
292,60.15
293,64.55
294,58.45
295,60.15
296,61.65
297,59.75
298,56.95
299,59.6
300,58.65
301,56.5
302,56.0
303,63.8
304,59.4
305,73.25
306,62.05
307,57.6
308,58.1
309,64.0
310,59.5
311,58.25
312,63.65
313,61.35
314,58.65
315,63.65
316,57.35
317,58.35
318,64.5
319,59.85
320,65.7
321,62.5
322,58.75
323,58.0
324,57.7
325,58.1
326,59.0
327,54.9
328,62.4
329,53.85
330,61.75
331,54.15
332,56.75
333,70.5
334,59.95
335,59.5
336,63.25
337,64.5
338,60.9
339,56.75
340,59.0
341,58.1
342,61.75
343,66.65
344,56.55
345,66.65
346,63.05
347,60.9
348,67.6
349,55.45
350,55.75
351,53.85
352,55.25
353,59.95
354,58.25
355,60.25
356,62.4
357,54.3
358,57.35
359,56.1
360,65.15
361,57.9
362,55.45
363,56.0
364,57.25
365,57.9
366,60.7
367,58.25
368,59.0
369,56.95
370,61.85
371,55.0
372,53.85
373,58.45
374,60.15
375,61.35
376,66.75
377,61.0
378,63.25
379,57.25
380,66.75
381,62.4
382,61.0
383,63.75
384,62.9
385,64.5
386,60.55
387,57.5
388,65.15
389,55.75
390,59.85
391,50.95
392,53.45
393,57.6
394,59.5
395,58.65
396,52.35
397,53.1
398,55.45
399,56.4
400,62.6
401,56.1
402,51.6
403,56.55
404,57.7
405,66.75
406,60.35
407,54.9
408,63.25
409,58.35
410,61.45
411,57.35
412,54.6
413,53.4
414,56.75
415,59.5
416,55.8
417,52.7
418,55.75
419,58.1
420,58.65
421,60.15
422,52.35
423,53.45
424,52.35
425,52.05
426,58.25
427,56.55
428,53.75
429,56.4
430,64.5
431,54.2
432,57.7
433,54.7
434,53.1
435,65.25
436,50.75
437,58.25
438,58.65
439,53.1
440,54.5
441,51.7
442,49.7
443,60.55
444,51.5
445,56.0
446,53.2
447,49.35
448,50.25
449,54.7
450,56.1
451,60.6
452,55.25
453,55.8
454,56.2
455,73.25
456,60.25
457,56.4
458,58.45
459,59.5
460,59.1
461,51.3
462,51.5
463,62.2
464,62.15
465,53.0
466,52.05
467,57.9
468,56.55
469,49.7
470,49.35
471,51.7
472,54.9
473,52.35
474,54.3
475,57.35
476,57.15
477,54.5
478,62.15
479,54.5
480,53.95
481,47.05
482,53.45
483,55.65
484,54.6
485,53.0
486,52.6
487,56.0
488,59.6
489,58.25
490,58.65
491,49.5
492,53.0
493,53.45
494,57.35
495,50.25
496,46.6
497,45.4
498,50.95
499,46.3
500,50.75
501,52.05
502,47.25
503,56.4
504,50.45
505,55.0
506,53.85
507,46.25
508,51.95
509,56.95
510,51.7
511,45.55
512,48.5
513,51.85
514,51.7
515,51.6
516,47.8
517,51.95
518,50.75
519,55.35
520,51.3
521,44.7
522,42.1
523,49.7
524,48.75
525,59.75
526,46.6
527,45.0
528,54.2
529,53.1
530,50.95
531,48.75
532,48.75
533,46.3
534,54.7
535,51.2
536,49.35
537,45.95
538,48.75
539,51.3
540,48.85
541,48.85
542,48.2
543,53.0
544,54.3
545,49.25
546,46.5
547,49.7
548,46.7
549,49.5
550,48.2
551,60.9
552,41.05
553,54.3
554,52.8
555,47.8
556,43.7
557,47.25
558,57.6
559,50.0
560,50.45
561,54.5
562,48.75
563,55.0
564,43.5
565,53.1
566,46.15
567,47.45
568,53.45
569,51.85
570,53.85
571,50.45
572,48.1
573,48.1
574,47.05
575,45.4
576,52.05
577,40.85
578,48.95
579,48.1
580,47.65
581,46.3
582,44.65
583,50.85
584,48.0
585,52.45
586,50.25
587,48.2
588,47.25
589,43.2
590,50.45
591,47.45
592,51.95
593,50.25
594,47.8
595,50.45
596,47.45
597,50.25
598,51.7
599,44.7
600,50.0
601,53.0
602,50.45
603,45.45
604,47.65
605,60.9
606,47.0
607,46.3
608,48.1
609,51.7
610,50.0
611,46.3
612,45.0
613,48.5
614,46.25
615,48.4
616,48.2
617,47.0
618,45.4
619,42.45
620,46.7
621,44.8
622,44.7
623,41.25
624,42.85
625,45.4
626,46.6
627,43.95
628,51.5
629,44.8
630,51.7
631,43.85
632,48.6
633,46.7
634,40.5
635,50.35
636,48.1
637,56.55
638,48.85
639,41.7
640,48.5
641,44.65
642,44.45
643,45.0
644,43.95
645,50.75
646,39.75
