/ GET,/product/{id} && GET,avg
169.90818858560795,169.90818858560795,
157.4070131496556,157.4070131496556,
157.4070131496556,157.4070131496556,
164.82172002510987,164.82172002510987,
180.4102726696259,180.4102726696259,
194.9667731629393,194.9667731629393,
189.97488731487445,189.97488731487445,
189.97488731487445,189.97488731487445,
194.85975609756096,194.85975609756096,
213.22079589216943,213.22079589216943,
226.35385121790654,226.35385121790654,
223.1963470319635,223.1963470319635,
223.1963470319635,223.1963470319635,
246.0087131367292,246.0087131367292,
246.0087131367292,246.0087131367292,
267.4043126684636,267.4043126684636,
250.85514950166115,250.85514950166115,
242.0635704874835,242.0635704874835,
236.88658777120315,236.88658777120315,
236.88658777120315,236.88658777120315,
231.82453825857522,231.82453825857522,
215.13695937090432,215.13695937090432,
203.50031908104657,203.50031908104657,
206.65685640362227,206.65685640362227,
206.65685640362227,206.65685640362227,
199.64833759590792,199.64833759590792,
186.14036182158452,186.14036182158452,
167.04494382022472,167.04494382022472,
188.79980842911877,188.79980842911877,
188.79980842911877,188.79980842911877,
232.12252964426878,232.12252964426878,
229.98333333333335,229.98333333333335,
235.04500330906686,235.04500330906686,
252.74259757738898,252.74259757738898,
