/ GET,avg
327.8204272363151,327.8204272363151
330.83531746031747,330.83531746031747
330.83531746031747,330.83531746031747
351.5221179624665,351.5221179624665
351.5221179624665,351.5221179624665
351.13315217391306,351.13315217391306
358.7954856361149,358.7954856361149
358.7954856361149,358.7954856361149
350.4190672153635,350.4190672153635
350.4190672153635,350.4190672153635
349.1702849389417,349.1702849389417
328.88962765957444,328.88962765957444
328.88962765957444,328.88962765957444
360.7452445652174,360.7452445652174
357.3636363636363,357.3636363636363
357.3636363636363,357.3636363636363
402.6812714776632,402.6812714776632
402.6812714776632,402.6812714776632
488.3342592592592,488.3342592592592
498.48455598455604,498.48455598455604
498.48455598455604,498.48455598455604
483.87892791127535,483.87892791127535
483.87892791127535,483.87892791127535
458.68975468975475,458.68975468975475
433.31661891117477,433.31661891117477
433.31661891117477,433.31661891117477
371.84289617486337,371.84289617486337
371.84289617486337,371.84289617486337
359.239417989418,359.239417989418
349.2909215955984,349.2909215955984
349.2909215955984,349.2909215955984
365.09274755927476,365.09274755927476
369.1734265734266,369.1734265734266
369.1734265734266,369.1734265734266
411.19942611190817,411.19942611190817
411.19942611190817,411.19942611190817
412.8992805755396,412.8992805755396
386.8879551820728,386.8879551820728
386.8879551820728,386.8879551820728
364.2032122905028,364.2032122905028
364.2032122905028,364.2032122905028
367.81293463143254,367.81293463143254
317.63266666666664,317.63266666666664
317.63266666666664,317.63266666666664
313.4193121693122,313.4193121693122
325.29301075268813,325.29301075268813
325.29301075268813,325.29301075268813
335.74598930481284,335.74598930481284
335.74598930481284,335.74598930481284
328.1459170013387,328.1459170013387
332.7978723404255,332.7978723404255
332.7978723404255,332.7978723404255
336.72757697456495,336.72757697456495
336.72757697456495,336.72757697456495
324.22649006622515,324.22649006622515
325.9451871657754,325.9451871657754
325.9451871657754,325.9451871657754
327.8355091383812,327.8355091383812
327.8355091383812,327.8355091383812
337.20526315789476,337.20526315789476
336.19113756613757,336.19113756613757
336.19113756613757,336.19113756613757
333.2744708994708,333.2744708994708
368.9315718157182,368.9315718157182
368.9315718157182,368.9315718157182
388.25941422594144,388.25941422594144
388.25941422594144,388.25941422594144
426.5181422351233,426.5181422351233
434.99497847919656,434.99497847919656
434.99497847919656,434.99497847919656
434.08683068017365,434.08683068017365
434.08683068017365,434.08683068017365
391.8,391.8
387.7426981919332,387.7426981919332
387.7426981919332,387.7426981919332
341.56586021505376,341.56586021505376
341.56586021505376,341.56586021505376
333.3971962616822,333.3971962616822
342.38844086021504,342.38844086021504
342.38844086021504,342.38844086021504
342.3386454183267,342.3386454183267
324.87664907651714,324.87664907651714
324.87664907651714,324.87664907651714
327.33421750663126,327.33421750663126
327.33421750663126,327.33421750663126
328.16133333333335,328.16133333333335
326.778071334214,326.778071334214
326.778071334214,326.778071334214
320.2374338624338,320.2374338624338
320.2374338624338,320.2374338624338
324.2198675496689,324.2198675496689
321.0648395721925,321.0648395721925
321.0648395721925,321.0648395721925
322.0113636363636,322.0113636363636
322.0113636363636,322.0113636363636
320.90686922060763,320.90686922060763
318.8421052631579,318.8421052631579
318.8421052631579,318.8421052631579
322.2564276048714,322.2564276048714
335.08111702127655,335.08111702127655
335.08111702127655,335.08111702127655
348.3344594594595,348.3344594594595
348.3344594594595,348.3344594594595
362.7496551724138,362.7496551724138
369.89082058414465,369.89082058414465
369.8908205841446,369.8908205841446
368.6392663043478,368.6392663043478
368.6392663043478,368.6392663043478
367.1351724137931,367.1351724137931
355.45596205962056,355.45596205962056
355.45596205962056,355.45596205962056
342.17972972972973,342.17972972972973
342.17972972972973,342.17972972972973
339.63788487282466,339.63788487282466
354.4993261455526,354.4993261455526
354.4993261455526,354.4993261455526
363.5242914979757,363.5242914979757
363.5242914979757,363.5242914979757
370.63788487282466,370.63788487282466
365.92818428184285,365.92818428184285
365.92818428184285,365.92818428184285
369.12182061579654,369.12182061579654
369.12182061579654,369.12182061579654
343.59000000000003,343.59000000000003
328.7463382157124,328.7463382157124
328.7463382157124,328.7463382157124
319.40696117804555,319.40696117804555
338.4581081081081,338.4581081081081
338.4581081081081,338.4581081081081
331.58480325644507,331.58480325644507
331.58480325644507,331.58480325644507
330.65789473684214,330.65789473684214
340.0020325203252,340.0020325203252
340.0020325203252,340.0020325203252
361.24343015214384,361.24343015214384
361.24343015214384,361.24343015214384
351.8360655737705,351.8360655737705
370.26210235131396,370.26210235131396
370.26210235131396,370.26210235131396
385.36137931034483,385.36137931034483
385.36137931034483,385.36137931034483
373.4354166666667,373.4354166666667
380.69001386962555,380.69001386962555
380.69001386962555,380.69001386962555
394.5948753462604,394.5948753462604
394.5948753462604,394.5948753462604
380.3630617977528,380.3630617977528
414.210102489019,414.210102489019
414.210102489019,414.210102489019
442.1143695014663,442.1143695014663
416.24928160919546,416.24928160919546
416.24928160919546,416.24928160919546
387.2146932952925,387.2146932952925
387.2146932952925,387.2146932952925
391.14315352697093,391.14315352697093
344.9418449197861,344.9418449197861
344.9418449197861,344.9418449197861
317.31585845347314,317.31585845347314
317.31585845347314,317.31585845347314
310.8326771653543,310.8326771653543
317.25735294117646,317.25735294117646
317.25735294117646,317.25735294117646
328.2388663967611,328.2388663967611
328.2388663967611,328.2388663967611
342.2307692307692,342.2307692307692
388.89521800281295,388.89521800281295
388.89521800281295,388.89521800281295
455.187134502924,455.187134502924
472.86632200886265,472.86632200886265
448.0832106038292,448.0832106038292
415.2796852646638,415.2796852646638
415.2796852646638,415.2796852646638
