/ GET,avg
500.29046898638427,500.29046898638427
504.9804804804805,504.9804804804805
504.9804804804805,504.9804804804805
495.1166666666666,495.1166666666666
500.30745814307454,500.30745814307454
500.30745814307454,500.30745814307454
546.9032761310452,546.9032761310452
546.9032761310452,546.9032761310452
552.2222222222222,552.2222222222222
671.9034941763728,671.9034941763728
671.9034941763728,671.9034941763728
681.9066666666666,681.9066666666666
681.9066666666666,681.9066666666666
670.3672131147541,670.3672131147541
618.3878205128206,618.3878205128206
618.3878205128206,618.3878205128206
609.950558213716,609.950558213716
609.950558213716,609.950558213716
500.7789634146341,500.7789634146341
533.1479198767335,533.1479198767335
533.1479198767335,533.1479198767335
536.6172839506173,536.6172839506173
525.4800613496932,525.4800613496932
525.4800613496932,525.4800613496932
534.7706708268331,534.7706708268331
534.7706708268331,534.7706708268331
565.7847113884555,565.7847113884555
526.1607418856261,526.1607418856261
526.1607418856261,526.1607418856261
560.5555555555555,560.5555555555555
560.5555555555555,560.5555555555555
562.8194888178914,562.8194888178914
595.5207006369426,595.5207006369426
595.5207006369426,595.5207006369426
582.1203554119547,582.1203554119547
582.1203554119547,582.1203554119547
628.3558484349259,628.3558484349259
598.3908507223114,598.3908507223114
598.3908507223114,598.3908507223114
583.2842356687898,583.2842356687898
565.6416139240506,565.6416139240506
565.6416139240506,565.6416139240506
545.0385802469135,545.0385802469135
545.0385802469135,545.0385802469135
514.4485627836611,514.4485627836611
512.8196969696969,512.8196969696969
